SKU;Nombre;EAN;Precio por unidad;Precio internet;Marca
1062885;Cereal Maiz Inflado Con Caramelo  85 g;7800120175762;Precio x Kg : $14 000;1190;Natur
2941;Galletas Morocha Bolsa  50 g;7613032443221;Precio x Kg : $7 400;370;Morocha
5041;Leche Semidescremada Chocolate Caja  200 g;7802900056070;Precio x Kg : $2 350;470;Soprole
308241;Leche Frutilla Caja  200 g;7802900056025;Precio x Kg : $2 350;470;Soprole
2939;Galletas Mini Kuky Bolsa  40 g;7802950088823;Precio x Kg : $9 250;370;Kuky
298959;Galletas Mini Tritón Vainilla Bolsa  40 g;7613032464042;Precio x Kg : $9 250;370;Tritón
309245;Leche Semidescremada Chocolate Caja  200 g;7802910054202;Precio x Kg : $2 400;480;Loncoleche
298103;Bebida Leche Láctea Yogu Yogu Mora Caja  200 g;7802910303201;Precio x Kg : $2 350;470;Yogu Yogu
304837;Leche Semidescremada Vainilla  200 ml;7802910000544;Precio x Lt : $2 400;480;Loncoleche
3071;Leche Semidescremada Sin Lactosa Chocolate Caja  200 g;7802910000797;Precio x Kg : $2 400;480;Loncoleche
304869;Leche Larga Vida Frutilla Caja  200 ml;7802910056206;Precio x Lt : $2 400;480;Loncoleche
298097;Bebida Leche Láctea Yogu Yogu Frutilla Caja  200 g;7802910301207;Precio x Kg : $2 350;470;Yogu Yogu
304815;Leche Plátano Caja  200 ml;7802910001046;Precio x Lt : $2 400;480;Loncoleche
1201313;Pack 4 Pingüino  160 g;7803473005762;Precio x Kg : $8 687;1390;Marinela
304851;Leche Milo Chocolate Caja  200 ml;7802950006209;Precio x Lt : $2 800;560;Milo
11483;Cereal Maíz Inflado Bolsa  20 g;7802220739363;Precio x Kg : $18 000;360;Natur
304937;Leche Descremada Light Chocolate Caja  200 ml;7802910002661;Precio x Lt : $2 400;480;Loncoleche
291489;Bebida Leche Láctea Yogu Yogu Damasco Caja  200 g;7802910300200;Precio x Kg : $2 350;470;Yogu Yogu
291667;Leche Semidescremada Natural Sin Lactosa Caja  200 g;7802910083523;Precio x Kg : $2 400;480;Loncoleche
739264;Galletas Conquista  35 g;7802225680325;Precio x Kg : $6 857;240;Dos en Uno
291503;Bebida Leche Láctea Yogu Yogu Piña Caja  200 g;7802910304208;Precio x Kg : $2 350;470;Yogu Yogu
298113;Leche Semidescremada Shake A Shake Manjar Caja  170 ml;7802910332201;Precio x Lt : $2 823;480;Shake Shake
291519;Bebida Leche Láctea Yogu Yogu Vainilla Caja  200 g;7802910305205;Precio x Kg : $2 350;470;Yogu Yogu
11485;Cereal Trigo Inflado Bolsa  20 g;7802220650002;Precio x Kg : $18 000;360;Natur
298101;Leche Semidescremada Shake A Shake Chocolate Caja  170 ml;7802910330207;Precio x Lt : $2 823;480;Shake Shake
276612;Arroz  20 g;7802220650026;Precio x Kg : $18 000;360;Natur
848726;Kids Hojuelas Sabor Chocolate Sin Azúcar  20 g;7804000001721;Precio x Kg : $19.000;380;En Línea
335678;Barra Chocolate Almendra  50 g;40000001058;Precio x Kg : $19 200;960;Snickers
3069;Leche Larga Vida Chocolate Caja  200 g;7802920777214;Precio x Kg : $2 400;480;Colun
2935;Galletas Chocolate Negrita Bolsa  10 Un x 30 g;7802230073914;Precio x Un : $285;2850;Chokita
589792;Compota Natural De Manzana Pouch  90 g;7802200270022;Precio x Kg : $5 333;480;Vivo
825891;Barra De Cereal Chocolate Y Leche Caja  8 Un;7802215303104;Precio x Un : $187;1490;Costa
589794;Compota Natural De Pera Pouch  90 g;7802200270039;Precio x Kg : $5 333;480;Vivo
561960;Galletas de arroz Mizos chocolate  20 g;7804646450020;Precio x Kg : $21 500;430;Mizos
589796;Compota Natural De Durazno Pouch  90 g;7802200270015;Precio x Kg : $5 333;480;Vivo
268034;Barra De Cereal Frutos Rojos + Yogurt Caja  8 Un;7802215303371;Precio x Un : $187;1490;Costa
949467;Compota Natural De Platano Pouch  90 g;7802200270381;Precio x Kg : $5 333;480;Vivo
309231;Leche Semidescremada Vainilla Caja  200 ml;7802920106106;Precio x Lt : $2 400;480;Colun
2931;Galletas Súper Ocho Bolsa  232 g;7613030624882;Precio x Kg : $11 163;2590;Super 8
298997;Galletas Mini Limón Bolsa  40 g;7613031650729;Precio x Kg : $6 000;240;McKay
3067;Leche Semidescremada Frutilla Caja  200 ml;7802920759135;Precio x Lt : $2 400;480;Colun
738352;Alfajor Laguito  8 Un 35 g c/u;7803400001119;Precio x Un : $243;2090;Lagos del Sur
2603;Barra De Cereal Frutas + Yogurt Caja  8 Un;7802215303272;Precio x Un : $187;1490;Costa
738364;Pastel Mil Hojas Manjar 6 U  280 g;7803473002143;Precio x Kg : $8 178;2690;Agua de Piedra
8071;Brownies Pack  4 Un;7803525400743;Precio x Un : $653;2610;Nutra Bien
291953;Leche Descremada Caja  200 ml;7802920106168;Precio x Lt : $2 400;480;Colun
2953;Galletas Mini Chips  35 g;7802215516412;Precio x Kg : $5 857;205;Costa
295363;Galletas Mini Dulcitas  40 g;7802215516221;Precio x Kg : $5 125;205;Costa
651637;Barra De Granola Avena Miel Caja  252 g;16000264601;Precio x Kg : $12 261;3630;Nature Valley
298979;Galletas Mini Vino Bolsa  40 g;7613031649815;Precio x Kg : $6 000;240;McKay
805014;Pack Colación Galletas  5 Un;7804635930779;Precio x Un : $598;2990;Be Cookies
949463;Compota Naranja Zanahoria Pouch  120 g;7802200270367;Precio x Kg : $5 416;760;Vivo
295375;Galletas Mini Vino  40 g;7802215516214;Precio x Kg : $5 125;205;Costa
949465;Compota Manzana Pera Espinaca Pouch  120 g;7802200270374;Precio x Kg : $6 333;760;Vivo
824700;Pack Colación Galletas 0 Azúcar  5 Un;7804635930953;Precio x Un : $598;2990;Be Cookies
561964;Galletas de arroz arándano y granada  16 gr;7804646450013;Precio x Kg : $28 125;450;Mizos
636783;Galletas Oblea Mini Bañadas En Chocolate  42 gr;7750168001533;Precio x Kg : $12.380;520;Cua Cua
300725;Galletas Mini Mantequilla  40 g;7802215516191;Precio x Kg : $5 125;205;Costa
294791;Galletas Mini Palmeritas  40 g;7802215516207;Precio x Kg : $5 125;205;Costa
291971;Leche Entera Natural Caja  200 ml;7802920801858;Precio x Lt : $2 400;480;Colun
352471;Galletas Sin Azúcar Sabor Vainilla Bolsa  60 g;8410376017687;Precio x Kg : $13.167;990;Gullon
561962;Galletas de arroz Manzana  16 g;7804646450006;Precio x Kg : $26 875;430;Mizos
651635;Barra De Granola Almendras Tostadas Caja  252 g;16000289208;Precio x Kg : $12 261;3630;Nature Valley
490288;Chocolate Snickers Funsize  6 Un;40000464082;Precio x Un : $300;1800;Snickers
824654;Vivo Check Cacao  30 g;7800120171061;Precio x Kg : $9 000;270;Vivo
295345;Galletas Mini Cocaditas  40 g;7802215505980;Precio x Kg : $5 125;205;Costa
266920;Galleta Avena Chocolate  50 g;7803525999087;Precio x Kg : $11 200;560;Nutra Bien
805002;Galleta Chip Chocolate Tira  3 Un;7804635930786;Precio x Un : $604;1810;Be Cookies
663578;Barra De Granola Dulce Y Maní Caja  210 g;16000277076;Precio x Kg : $14 523;3590;Nature Valley
665329;Cereal Check 3 Cereales Bolsa  30 g;7800120164100;Precio x Kg : $9 000;270;Vivo
663574;Barras De Granola Crujientes De Avena Y Chocolate Negro  12 un;16000413146;Precio x Un : $275;3850;Nature Valley
805006;Galleta Frutos Rojos Chocolate Tira  3 Un;7804635930809;Precio x Un : $604;1810;Be Cookies
5871;Cereal  30 g;7501073427532;Precio x Kg : $15 000;450;Trix
642826;Barra De Granola Fruta Y Nuez Caja  210 g;16000439801;Precio x Kg : $14 523;3590;Nature Valley
330534;Alfajor Premium  6 Un 60 g c/u;7802220738427;Precio x Un : $2.200;2200;Calaf
2695;Cereal Sachet   30 g;7613031291441;Precio x Un : $460;460;Chocapic
805008;Galleta Naranja Chocolate Tira  3 Un;7804635930816;Precio x Un : $604;1810;Be Cookies
5873;Cereal  30 g;7613031291489;Precio x Kg : $16 000;480;Milo
997859;Cereal Froot Loops  22 gr;7702103772367;Precio x Kg : $27 272;600;Kellogg's
749612;Galletas de Arroz y Pera sin Gluten Bolsa  50 g;7804633770049;Precio x Kg : $15 800;790;Snack adventure
490290;Chocolate Milkyway Funsize  6 Un;40000464266;Precio x Un : $300;1800;Milky Way
805004;Galleta Coco Almendra Tira  3 Un;7804635930793;Precio x Un : $604;1810;Be Cookies
11489;Cereal  30 g;7613031291359;Precio x Kg : $15 333;460;Zucosos
997861;Cereales Zucaritas  30 gr;7702103772350;Precio x Kg : $21 333;640;Kellogg's
667071;Cuchuflí Chocolate 5Un  75 g;7804628330289;Precio x Kg : $11 066;830;Choc Decor
655263;Chocolate Sapito Relleno De Leche Y Cereal  300 g;7802225589987;Precio x Kg : $16 000;4800;Arcor
931069;Galletas Chocolate  150 g;605388932440;Precio x Kg : $9 000;1350;Great Value
3239;Cereal Sachet  30 g;7613031763856;Precio x Kg : $15 333;460;Estrellitas
651639;Barra De Granola Chocolate Y Frutos Secos Caja  210 g;16000407619;Precio x Kg : $14 523;3590;Nature Valley
1169793;Lentil Chips Sea Salt  113 g;5026489483054;Precio x Kg : $19 911;2250;Eat Real
282821;Cereal Sachet  30 g;7613031790135;Precio x Kg : $13 666;410;Fitness
1169795;Multipack Eat Real  5 Un;5026489498423;Precio x Un : $790;3950;Eat Real
1015660;Avena Integral Instantanea  700 g;7802000014130;Precio x Kg : $2 628;1840;Quaker
834061;Avena Instananea  800 g;7800120170163;Precio x Kg : $1 987;1590;Vivo
1089058;Avena Instantánea  700 g;7808743602160;Precio x Kg : $2 385;1670;Lider
1088938;Avena Tradicional  700 g;7802000014963;Precio x Kg : $2 842;1990;Quaker
2769;Avena Instananea  450 g;7802600133217;Precio x Kg : $3 222;1450;Quaker
998256;Avena  Instantanea Multisemillas Con Arandanos  600 g;7802000015021;Precio x Kg : $3 883;2330;Quaker
845914;Avena Multisemillas Manzana Deshidratada y Pasas  630 g;7802000015014;Precio x Kg : $3.587;2260;Quaker
542510;Avena Instantanea  500 g;7803960000362;Precio x Kg : $1 500;860;Oso
938268;Granola Sin Azucar Con Almendras  320 g;7804000001998;Precio x Kg : $8 093;2590;En Línea
1008185;Avena sin gluten  400 g;7803500000449;Precio x Kg : $6 650;2660;Mi tierra
594019;Avena Instananea  500 g;7800120169952;Precio x Kg : $2 300;1150;Vivo
1148050;Avena Multisemilla Proteina  346 g;7802000015281;Precio x Kg : $10 173;3520;Quaker
296189;Avena Instantánea  500 g;7808743602146;Precio x Kg : $2 000;1270;Lider
1011409;Granola De Proteina Cacao  300 g;7800120165930;Precio x Kg : $10 300;3090;Vivo
296899;Avena Tradicional  450 g;7802600131121;Precio x Kg : $3 222;1450;Quaker
973536;Avena Con Multisemillas Linaza  Sésamo Negro Y Chía  700 g;7808743605208;Precio x Kg : $3 100;2170;Lider
1062887;Granola Cramberries  320 g;7804000002001;Precio x Kg : $8 093;2590;En Línea
1062891;Muesli Cacao Sin Azúcar  700 g;7804000002124;Precio x Kg : $4 642;3250;En Línea
859628;Avena 4 Semillas + Berries  550 g;7800120170217;Precio x Kg : $4.000;2200;Vivo
953047;Cereal Muesli Pasas Y Frutos Secos  1000 g;7804658851198;Precio x Kg : $3 490;3490;Bruggen
1089056;Avena Instantánea  700 g;0780874360558;Precio x Kg : $2 214;1670;Lider
938270;Granola Sin Azucar Cacao  320 g;7804000001981;Precio x Kg : $8 093;2590;En Línea
1139251;Granola Almendras y Coco  250 g;7804646450280;Precio x Kg : $16 640;4160;Mizos
1011403;Pack Snack Good Chocolate  126 g;7800120171108;Precio x Kg : $15 793;1990;Vivo
1148052;Granola Multisemilla  300 g;7802000015298;Precio x Kg : $12 966;3890;Quaker
1149237;Granola Avena Quinoa Semillas sin Azúcar  200 g;7804630010971;Precio x Kg : $19 700;3940;Tika
953043;Cereal Muesli Pasas Y Banana  1000 g;7804658851174;Precio x Kg : $3 490;3490;Bruggen
1149235;Granola Avena Cacao Vainilla sin Azúcar  200 g;7804630010964;Precio x Kg : $19 700;3940;Tika
1270850;Granola Frutos Rojos  300 g;7803908007255;Precio x Kg : $10 466;3690;Guallarauco
1270852;Granola Tropical  300 g;7803908007262;Precio x Kg : $10 466;3690;Guallarauco
1062889;Muesli Frutal Sin Azúcar  700 g;7804000002117;Precio x Kg : $4 642;3250;En Línea
5381;Galletas Chocochips  125 g;7802215505140;Precio x Kg : $4 800;710;Costa
2951;Galletas Kuky Clásica  120 g;7802230081162;Precio x Kg : $7 000;840;Kuky
686589;Galletas Kuky Chips  190 g;7613034891730;Precio x Kg : $6 947;1320;Kuky
859136;Galletas Kuky Chips Chocolae  190 g;7613035835986;Precio x Kg : $6.947;1320;Kuky
716785;Galletas Maxichips  200 g;7802215505058;Precio x Kg : $5 000;1300;Costa
978532;Galleta Chips Chocolate  350 g;7800120446169;Precio x Kg : $8 542;2990;Selecta
853664;Galletas Rocklet Chocolate  250 g;7802225688765;Precio x Kg : $4.920;1230;Arcor
853662;Galletas Rocklet Vainilla  250 g;7802225688758;Precio x Kg : $4.920;1230;Arcor
970628;Galletas Toddy Block Vainilla  101 g;7500478012473;Precio x Kg : $5 742;580;Toddy
1030118;Galletas de Arroz con Chocolate  150 g;780463593161;Precio x Kg : $9 933;1690;Lider
285813;Galletas Integrales de Zanahoria sin Azúcar Bolsa  150 g;7803520001617;Precio x Kg : $9 266;1650;Ecovida
285453;Galletas Integrales Biscuit Quinoa sin Azúcar Bolsa  150 g;7803520001914;Precio x Kg : $9 000;1610;Ecovida
999839;Galletitas De Arroz Cubierta Sabor Chocolate  20 g;7804635931547;Precio x Kg : $17 500;350;Lider
999841;Galletitas De Arroz Chocolate Y Naranja  25 g;7804635931554;Precio x Kg : $18 800;470;Lider
999845;Galletitas De Arroz Con Jugo De Manzana  16 g;7804635931578;Precio x Kg : $21 875;350;Lider
999843;Galletitas De Arroz Yoghurt Y Limón  25 g;7804635931561;Precio x Kg : $18 800;470;Lider
681082;Galletas Tripack Salvado  585 g;7802215501623;Precio x Kg : $4 358;2550;Vivo
2919;Galletas Soda  180 g;7802215501968;Precio x Kg : $4 944;890;Costa
284035;Galletas Soda Clásica Bolsa  180 g;7802230086648;Precio x Kg : $5 333;960;McKay
2907;Galletas Agua Line  210 g;7802215501418;Precio x Kg : $4 761;1000;Costa
667875;Galletas Diet Bolsa  500 g;7803520002355;Precio x Kg : $4 800;2400;Ecovida
755418;Galleta Sandwich Rellena de Crema de Chocolate Sin Azúcar  250 g;8410376037784;Precio x Kg : $11.000;2750;Gullon
728110;Galleta De Salvado  600 g;7802225681001;Precio x Kg : $3 583;2150;Selz
755420;Galleta Fibra Integral Sin Azúcar Bolsa  170 g;8410376009392;Precio x Kg : $12 058;2050;Gullon
112402;Galletas Agua Bolsa  140 g;7802215502019;Precio x Kg : $6 357;890;Vivo
2923;Galletas Soda Line  180 g;7802215511042;Precio x Kg : $4 666;840;Costa
859838;Galletas Chocolate con Frutillas Zero Azúcar  225 g;7803520002386;Precio x Kg : $8 666;1950;Ecovida
267852;Galletas Soda Light Bolsa  540 g;7802225683654;Precio x Kg : $4 537;2450;Selz
967148;Galletas Artisan Crackers con Higo & Nuez Pecana  130 g;7803111002986;Precio x Kg : $26 461;3440;Perfect Choice
294737;Galletas Agua Light Tripack  600 g;7802225689519;Precio x Kg : $3 566;2140;Dos en Uno
112384;Galletas Soda Bolsa  123 g;7802215502002;Precio x Kg : $6 178;890;Vivo
826070;Galleta de Arroz Integral Sabor Sésamo  100 g;686352816614;Precio x Kg : $30 500;3050;Ricecrisps
284025;Galletas Soda Light  180 g;7613031214884;Precio x Kg : $5 333;960;McKay
294775;Galletas Soda Tripack  540 g;7802225683692;Precio x Kg : $4 037;2180;Selz
11238;Galletas Soda  180 g;7802225686358;Precio x Kg : $3 666;660;Lider
967146;Galletas Artisan Crackers con Semillas de Zapallo & Cranberries  130 g;7803111002993;Precio x Kg : $26 461;3440;Perfect Choice
299183;Galletas Fibra  135 g;7802215303241;Precio x Kg : $6 814;920;Costa
824732;Galletas Sandwich Sabor Yogurt Con Avena Y Frutos Rojos  220 g;8410376042528;Precio x Kg : $10 272;2260;Gullón
936349;Galletas de Arroz Con Arroz Integral Dulces  150 g;7801420001782;Precio x Kg : $6 666;1160;Tucapel
936347;Galletas de Arroz Clásicas  150 g;7801420001775;Precio x Kg : $6 666;1160;Tucapel
824734;Galletas Sandwich De Avellana Con Avena Y Chips De Chocolate  220 g;8410376042535;Precio x Kg : $10 272;2260;Gullón
2911;Galletas Agua Normal  210 g;7802215501401;Precio x Kg : $4 761;1000;Costa
299393;Galletas de Chuño Light Sin Azucar  125 g;7802280000007;Precio x Kg : $13 120;1640;Izkol
2803;Galleta De Salvado  600 g;7802225681018;Precio x Kg : $3 683;2210;Bagley
283941;Galletas Agua Sin Sal  180 g;7802230086587;Precio x Kg : $6 388;1150;McKay
266920;Galleta Avena Chocolate  50 g;7803525999087;Precio x Kg : $11 200;560;Nutra Bien
283923;Galletas Agua Familia  180 g;7802230086570;Precio x Kg : $5 722;1030;McKay
568822;Galleta Barquillos De Chocolate  60 g;8410376037685;Precio x Kg : $13.167;990;Gullon
299383;Galletas Finas Chuño Bolsa  125 g;7802280000021;Precio x Kg : $13 440;1680;Izkol
702633;Galletas Avena Chocolate Bolsa  175 g;7803525999780;Precio x Kg : $12.514;2190;Nutra Bien
285641;Galleta Emparedado de Frutilla Bolsa  150 g;7803520140026;Precio x Kg : $12 400;1860;Ecovida
497688;Galletas Salvado Linaza Tripack  519 g;7802225689847;Precio x Kg : $4 142;2150;Selz
826072;Galleta de Arroz Integral Sabor Multigrano  100 g;686352808596;Precio x Kg : $30 900;3090;Ricecrisps
285619;Galleta Rellena Maní Bolsa  150 g;7803520140200;Precio x Kg : $12 200;1830;Ecovida
937416;Galletas De Avena Muesli  135 g;7804635931264;Precio x Kg : $5 629;760;Lider
266892;Galleta De Avena Y Manzana  50 g;7803525999070;Precio x Kg : $10 100;505;Nutra Bien
937414;Galletas Avena Cacao  135 g;7804635931257;Precio x Kg : $5 629;760;Lider
266906;Galleta De Avena Y Pasas  50 g;7803525999063;Precio x Kg : $11 200;560;Nutra Bien
620329;Galletas de avena almendra coco sin azúcar  144 g;7804635930564;Precio x Kg : $11 180;1610;Be Cookies
285577;Galleta Emparedado de Higo Bolsa  150 g;7803520140217;Precio x Kg : $12 533;1880;Ecovida
937418;Galletas De Avena Clásica  135 g;780463593127;Precio x Kg : $5 629;760;Lider
594559;Galletas Con Chip De Chocolate Sin Azúcar Bolsa  128 g;7803525999407;Precio x Kg : $13.984;1790;Nutra Bien
594557;Galletas Con Almendras Sin Azúcar Bolsa  128 g;7803525999391;Precio x Kg : $13.984;1790;Nutra Bien
284849;Galleta de Yogurt Sugar Free Caja  189 g;7809581800589;Precio x Kg : $16 031;3030;Nutra food
2913;Galletas Muesli  135 g;7802215302060;Precio x Kg : $6 814;920;Costa
284859;Galleta sin Azúcar Sabor Naranja Caja  189 g;7809581800572;Precio x Kg : $16 031;3030;Nutra food
1007878;Galleta chips sabor chocolate 0% azúcar  135 g;7804635931318;Precio x Kg : $11 777;1590;Be Cookies
1325205;Galleta De Maíz Chocolate  20 g;7804646450372;Precio x Kg : $26 000;520;Mizos
621005;Galletas de Limón y Amapola  189 g;7809581800640;Precio x Kg : $14 021;2650;Nutra food
702635;Galletas De Avena Y Pasas Bolsa  175 g;7803525999803;Precio x Kg : $12.514;2190;Nutra Bien
653682;Galleta de Arroz Bolsa  100 g;7802225688475;Precio x Kg : $10 000;1360;Selz
945417;Trigo Mote  400 g;7804068003361;Precio x Kg : $2 500;1410;Lider
1125774;Galleta Avena Shock  140 g;0780352000216;Precio x Kg : $14 642;2050;Ecovida
285565;Galleta Sin Azúcar Diet Bolsa  120 g;7803520140149;Precio x Kg : $9 916;1190;Ecovida
1049860;Galletas De Salvado Bipack  346 g;780222569022;Precio x Kg : $2 890;1200;Bagley
285797;Galleta Rellena Ciruela Bolsa  150 g;7803520140194;Precio x Kg : $11 533;1730;Ecovida
1325207;Galleta De Maíz Chocolate  100 g;7804646450389;Precio x Kg : $29 900;2990;Mizos
1325203;Galleta De Arroz Manzana Familiar  100 g;7804646450303;Precio x Kg : $23 900;2390;Mizos
1066940;Alfajor Clásico 4Un  180 g;7803400001645;Precio x Kg : $11 944;2150;Lagos del Sur
1066942;Alfajor Brandy 4Un  180 g;7803400001652;Precio x Kg : $11 944;2150;Lagos del Sur
567236;Galleta Dorada Con Relleno De Vainilla  108 g;7622201693138;Precio x Kg : $6 388;690;Oreo
860022;Alfajor Alfi Pack  1 Un;7803473004680;Precio x Un : $1 000;1650;Marinela
738352;Alfajor Laguito  8 Un 35 g c/u;7803400001119;Precio x Un : $243;2090;Lagos del Sur
738364;Pastel Mil Hojas Manjar 6 U  280 g;7803473002143;Precio x Kg : $8 178;2690;Agua de Piedra
805014;Pack Colación Galletas  5 Un;7804635930779;Precio x Un : $598;2990;Be Cookies
824700;Pack Colación Galletas 0 Azúcar  5 Un;7804635930953;Precio x Un : $598;2990;Be Cookies
1002088;Pastel Dulce Mil Hojas Manjar Frambuesa  280 gr;7803473005021;Precio x Kg : $10 321;2890;Agua de Piedra
275034;Pack 4 Galletas Digestive 0% Azucar  4 Un;7803525999322;Precio x Kg : $58.718;2380;Nutra Bien
805002;Galleta Chip Chocolate Tira  3 Un;7804635930786;Precio x Un : $604;1810;Be Cookies
805006;Galleta Frutos Rojos Chocolate Tira  3 Un;7804635930809;Precio x Un : $604;1810;Be Cookies
1157390;Alfajor Chileno  180 g;0075752804716;Precio x Kg : $7.722;1390;Nutra Bien
705301;Pack Digestive Choco  156 g;7803525999728;Precio x Un : $2.200;2200;Nutra Bien
1157392;Delicia Frambuesa  168 g;7803525001100;Precio x Kg : $11 607;1950;Nutra Bien
